day,hour,is_weekend,is_raining,incident,edge_id,origin,destination,length_km,speed_limit_kmph,congestion_level
38,5,0,0,0,22,Jn-20,Jn-21,2.38,60,0.121
38,5,0,0,0,23,Jn-20,Jn-30,1.78,40,0.064
38,5,0,0,0,24,Jn-21,MG Road,1.58,40,0.134
38,5,0,0,0,25,Jn-21,Jn-31,1.88,30,0.192
38,5,0,0,0,26,MG Road,Jn-23,1.81,30,0.093
38,5,0,0,0,27,MG Road,Jn-32,1.25,30,0.213
38,5,0,0,0,28,Jn-23,Jn-24,2.16,60,0.068
38,5,0,0,0,29,Jn-23,Koramangala,1.02,50,0.176
38,5,0,0,0,30,Jn-24,Jn-25,2.09,30,0.126
38,5,0,0,0,31,Jn-24,Jn-34,2.39,40,0.084
38,5,0,0,0,32,Jn-25,Jn-35,2.29,60,0.132
38,5,0,0,0,33,Jn-30,Jn-31,1.14,50,0.123
38,5,0,0,0,34,Jn-30,Jn-40,1.49,50,0.214
38,5,0,0,0,35,Jn-31,Jn-32,1.41,50,0.223
38,5,0,0,0,36,Jn-31,Jn-41,1.18,40,0.277
38,5,0,0,0,37,Jn-32,Koramangala,2.08,50,0.201
38,5,0,0,0,38,Jn-32,Jn-42,1.74,30,0.195
38,5,0,0,0,39,Koramangala,Jn-34,1.17,60,0.099
38,5,0,0,0,40,Koramangala,Jn-43,1.05,50,0.183
38,5,0,0,0,41,Jn-34,Jn-35,1.84,60,0.187
38,5,0,0,0,42,Jn-34,Jn-44,1.37,30,0.12
38,5,0,0,0,43,Jn-35,Jn-45,1.3,30,0.05
38,5,0,0,0,44,Jn-40,Jn-41,1.43,40,0.248
38,5,0,0,0,45,Jn-40,Silk Board,1.94,40,0.185
38,5,0,0,0,46,Jn-41,Jn-42,2.31,60,0.08
38,5,0,0,0,47,Jn-41,Jn-51,1.62,40,0.225
38,5,0,0,0,48,Jn-42,Jn-43,2.21,60,0.108
38,5,0,0,0,49,Jn-42,Jn-52,2.36,30,0.173
38,5,0,0,0,50,Jn-43,Jn-44,1.64,60,0.099
38,5,0,0,0,51,Jn-43,Jn-53,1.46,40,0.165
38,5,0,0,0,52,Jn-44,Jn-45,1.63,30,0.203
38,5,0,0,0,53,Jn-44,Jn-54,1.4,60,0.2
38,5,0,0,0,54,Jn-45,Electronic City,1.48,60,0.112
38,5,0,0,0,55,Silk Board,Jn-51,1.61,40,0.228
38,5,0,0,0,56,Jn-51,Jn-52,2.44,40,0.154
38,5,0,0,0,57,Jn-52,Jn-53,2.07,30,0.059
38,5,0,0,0,58,Jn-53,Jn-54,1.06,30,0.154
38,5,0,0,0,59,Jn-54,Electronic City,1.62,50,0.129
38,6,0,0,0,0,Hebbal,Jn-01,1.56,30,0.05
38,6,0,0,0,1,Hebbal,Jn-10,2.17,30,0.092
38,6,0,0,0,2,Jn-01,Jn-02,1.23,50,0.179
38,6,0,0,0,3,Jn-01,Jn-11,1.5,60,0.124
38,6,0,0,0,4,Jn-02,Jn-03,1.03,40,0.134
38,6,0,0,0,5,Jn-02,Jn-12,2.41,40,0.12
38,6,0,0,0,6,Jn-03,Jn-04,1.28,60,0.067
38,6,0,0,0,7,Jn-03,Jn-13,1.01,30,0.122
38,6,0,0,0,8,Jn-04,KR Puram,1.92,40,0.066
38,6,0,0,0,9,Jn-04,Jn-14,2.46,50,0.207
38,6,0,0,0,10,KR Puram,Jn-15,2.18,50,0.201
38,6,0,0,0,11,Jn-10,Jn-11,2.47,30,0.099
38,6,0,0,0,12,Jn-10,Jn-20,1.91,30,0.121
38,6,0,0,0,13,Jn-11,Jn-12,1.02,30,0.227
38,6,0,0,0,14,Jn-11,Jn-21,2.21,30,0.118
38,6,0,0,0,15,Jn-12,Jn-13,1.35,60,0.174
38,6,0,0,0,16,Jn-12,MG Road,1.18,30,0.112
38,6,0,0,0,17,Jn-13,Jn-14,1.26,30,0.06
38,6,0,0,0,18,Jn-13,Jn-23,1.99,40,0.173
38,6,0,0,0,19,Jn-14,Jn-15,1.31,60,0.055
38,6,0,0,0,20,Jn-14,Jn-24,2.45,40,0.159
38,6,0,0,0,21,Jn-15,Jn-25,1.59,60,0.202
38,6,0,0,0,22,Jn-20,Jn-21,2.38,60,0.191
38,6,0,0,0,23,Jn-20,Jn-30,1.78,40,0.147
38,6,0,0,0,24,Jn-21,MG Road,1.58,40,0.141
38,6,0,0,0,25,Jn-21,Jn-31,1.88,30,0.067
38,6,0,0,0,26,MG Road,Jn-23,1.81,30,0.197
38,6,0,0,0,27,MG Road,Jn-32,1.25,30,0.149
38,6,0,0,0,28,Jn-23,Jn-24,2.16,60,0.129
38,6,0,0,0,29,Jn-23,Koramangala,1.02,50,0.162
38,6,0,0,0,30,Jn-24,Jn-25,2.09,30,0.223
38,6,0,0,0,31,Jn-24,Jn-34,2.39,40,0.099
38,6,0,0,0,32,Jn-25,Jn-35,2.29,60,0.111
38,6,0,0,0,33,Jn-30,Jn-31,1.14,50,0.109
38,6,0,0,0,34,Jn-30,Jn-40,1.49,50,0.205
38,6,0,0,0,35,Jn-31,Jn-32,1.41,50,0.194
38,6,0,0,0,36,Jn-31,Jn-41,1.18,40,0.232
38,6,0,0,0,37,Jn-32,Koramangala,2.08,50,0.201
38,6,0,0,0,38,Jn-32,Jn-42,1.74,30,0.149
38,6,0,0,0,39,Koramangala,Jn-34,1.17,60,0.066
38,6,0,0,0,40,Koramangala,Jn-43,1.05,50,0.17
38,6,0,0,0,41,Jn-34,Jn-35,1.84,60,0.255
38,6,0,0,0,42,Jn-34,Jn-44,1.37,30,0.101
38,6,0,0,0,43,Jn-35,Jn-45,1.3,30,0.05
38,6,0,0,0,44,Jn-40,Jn-41,1.43,40,0.203
38,6,0,0,0,45,Jn-40,Silk Board,1.94,40,0.185
38,6,0,0,0,46,Jn-41,Jn-42,2.31,60,0.119
38,6,0,0,0,47,Jn-41,Jn-51,1.62,40,0.182
38,6,0,0,0,48,Jn-42,Jn-43,2.21,60,0.112
38,6,0,0,0,49,Jn-42,Jn-52,2.36,30,0.162
38,6,0,0,0,50,Jn-43,Jn-44,1.64,60,0.194
38,6,0,0,0,51,Jn-43,Jn-53,1.46,40,0.179
38,6,0,0,0,52,Jn-44,Jn-45,1.63,30,0.164
38,6,0,0,0,53,Jn-44,Jn-54,1.4,60,0.109
38,6,0,0,0,54,Jn-45,Electronic City,1.48,60,0.137
38,6,0,0,0,55,Silk Board,Jn-51,1.61,40,0.232
38,6,0,0,0,56,Jn-51,Jn-52,2.44,40,0.21
38,6,0,0,0,57,Jn-52,Jn-53,2.07,30,0.108
38,6,0,0,0,58,Jn-53,Jn-54,1.06,30,0.222
38,6,0,0,0,59,Jn-54,Electronic City,1.62,50,0.189
38,7,0,0,0,0,Hebbal,Jn-01,1.56,30,0.063
38,7,0,0,0,1,Hebbal,Jn-10,2.17,30,0.05
38,7,0,0,0,2,Jn-01,Jn-02,1.23,50,0.053
38,7,0,0,0,3,Jn-01,Jn-11,1.5,60,0.223
38,7,0,0,0,4,Jn-02,Jn-03,1.03,40,0.134
38,7,0,0,0,5,Jn-02,Jn-12,2.41,40,0.093
38,7,0,0,0,6,Jn-03,Jn-04,1.28,60,0.205
38,7,0,0,0,7,Jn-03,Jn-13,1.01,30,0.186
38,7,0,0,0,8,Jn-04,KR Puram,1.92,40,0.088
38,7,0,0,0,9,Jn-04,Jn-14,2.46,50,0.108
38,7,0,0,0,10,KR Puram,Jn-15,2.18,50,0.151
38,7,0,0,0,11,Jn-10,Jn-11,2.47,30,0.05
38,7,0,0,0,12,Jn-10,Jn-20,1.91,30,0.146
38,7,0,0,0,13,Jn-11,Jn-12,1.02,30,0.168
38,7,0,0,0,14,Jn-11,Jn-21,2.21,30,0.05
38,7,0,0,0,15,Jn-12,Jn-13,1.35,60,0.236
38,7,0,0,0,16,Jn-12,MG Road,1.18,30,0.249
38,7,0,0,0,17,Jn-13,Jn-14,1.26,30,0.092
38,7,0,0,0,18,Jn-13,Jn-23,1.99,40,0.125
38,7,0,0,0,19,Jn-14,Jn-15,1.31,60,0.136
38,7,0,0,0,20,Jn-14,Jn-24,2.45,40,0.129
38,7,0,0,0,21,Jn-15,Jn-25,1.59,60,0.218
38,7,0,0,0,22,Jn-20,Jn-21,2.38,60,0.104
38,7,0,0,0,23,Jn-20,Jn-30,1.78,40,0.125
38,7,0,0,0,24,Jn-21,MG Road,1.58,40,0.129
38,7,0,0,0,25,Jn-21,Jn-31,1.88,30,0.132
38,7,0,0,0,26,MG Road,Jn-23,1.81,30,0.13
38,7,0,0,0,27,MG Road,Jn-32,1.25,30,0.228
38,7,0,0,0,28,Jn-23,Jn-24,2.16,60,0.142
38,7,0,0,0,29,Jn-23,Koramangala,1.02,50,0.196
38,7,0,0,0,30,Jn-24,Jn-25,2.09,30,0.124
38,7,0,0,0,31,Jn-24,Jn-34,2.39,40,0.093
38,7,0,0,0,32,Jn-25,Jn-35,2.29,60,0.142
38,7,0,0,0,33,Jn-30,Jn-31,1.14,50,0.126
38,7,0,0,0,34,Jn-30,Jn-40,1.49,50,0.258
38,7,0,0,0,35,Jn-31,Jn-32,1.41,50,0.153
38,7,0,0,0,36,Jn-31,Jn-41,1.18,40,0.271
38,7,0,0,0,37,Jn-32,Koramangala,2.08,50,0.119
38,7,0,0,0,38,Jn-32,Jn-42,1.74,30,0.164
38,7,0,0,0,39,Koramangala,Jn-34,1.17,60,0.085
38,7,0,0,0,40,Koramangala,Jn-43,1.05,50,0.214
38,7,0,0,0,41,Jn-34,Jn-35,1.84,60,0.127
38,7,0,0,0,42,Jn-34,Jn-44,1.37,30,0.2
38,7,0,0,0,43,Jn-35,Jn-45,1.3,30,0.113
38,7,0,0,0,44,Jn-40,Jn-41,1.43,40,0.233
38,7,0,0,0,45,Jn-40,Silk Board,1.94,40,0.168
38,7,0,0,0,46,Jn-41,Jn-42,2.31,60,0.119
38,7,0,0,0,47,Jn-41,Jn-51,1.62,40,0.159
38,7,0,0,0,48,Jn-42,Jn-43,2.21,60,0.107
38,7,0,0,0,49,Jn-42,Jn-52,2.36,30,0.149
38,7,0,0,0,50,Jn-43,Jn-44,1.64,60,0.137
38,7,0,0,0,51,Jn-43,Jn-53,1.46,40,0.127
38,7,0,0,0,52,Jn-44,Jn-45,1.63,30,0.201
38,7,0,0,0,53,Jn-44,Jn-54,1.4,60,0.213
38,7,0,0,0,54,Jn-45,Electronic City,1.48,60,0.146
38,7,0,0,0,55,Silk Board,Jn-51,1.61,40,0.159
38,7,0,0,0,56,Jn-51,Jn-52,2.44,40,0.164
38,7,0,0,0,57,Jn-52,Jn-53,2.07,30,0.099
38,7,0,0,0,58,Jn-53,Jn-54,1.06,30,0.239
38,7,0,0,0,59,Jn-54,Electronic City,1.62,50,0.107
38,8,0,0,0,0,Hebbal,Jn-01,1.56,30,0.614
38,8,0,0,0,1,Hebbal,Jn-10,2.17,30,0.443
38,8,0,0,0,2,Jn-01,Jn-02,1.23,50,0.499
38,8,0,0,0,3,Jn-01,Jn-11,1.5,60,0.563
38,8,0,0,0,4,Jn-02,Jn-03,1.03,40,0.603
38,8,0,0,0,5,Jn-02,Jn-12,2.41,40,0.494
38,8,0,0,0,6,Jn-03,Jn-04,1.28,60,0.549
38,8,0,0,0,7,Jn-03,Jn-13,1.01,30,0.477
38,8,0,0,0,8,Jn-04,KR Puram,1.92,40,0.503
38,8,0,0,0,9,Jn-04,Jn-14,2.46,50,0.658
38,8,0,0,0,10,KR Puram,Jn-15,2.18,50,0.495
38,8,0,0,0,11,Jn-10,Jn-11,2.47,30,0.509
38,8,0,0,0,12,Jn-10,Jn-20,1.91,30,0.612
38,8,0,0,0,13,Jn-11,Jn-12,1.02,30,0.63
38,8,0,0,0,14,Jn-11,Jn-21,2.21,30,0.497
38,8,0,0,0,15,Jn-12,Jn-13,1.35,60,0.543
38,8,0,0,0,16,Jn-12,MG Road,1.18,30,0.678
38,8,0,0,0,17,Jn-13,Jn-14,1.26,30,0.551
38,8,0,0,0,18,Jn-13,Jn-23,1.99,40,0.589
38,8,0,0,0,19,Jn-14,Jn-15,1.31,60,0.502
38,8,0,0,0,20,Jn-14,Jn-24,2.45,40,0.573
38,8,0,0,0,21,Jn-15,Jn-25,1.59,60,0.567
38,8,0,0,0,22,Jn-20,Jn-21,2.38,60,0.598
38,8,0,0,0,23,Jn-20,Jn-30,1.78,40,0.512
38,8,0,0,0,24,Jn-21,MG Road,1.58,40,0.608
38,8,0,0,0,25,Jn-21,Jn-31,1.88,30,0.544
38,8,0,0,0,26,MG Road,Jn-23,1.81,30,0.507
38,8,0,0,0,27,MG Road,Jn-32,1.25,30,0.662
38,8,0,0,0,28,Jn-23,Jn-24,2.16,60,0.512
38,8,0,0,0,29,Jn-23,Koramangala,1.02,50,0.536
38,8,0,0,0,30,Jn-24,Jn-25,2.09,30,0.559
38,8,0,0,0,31,Jn-24,Jn-34,2.39,40,0.487
38,8,0,0,0,32,Jn-25,Jn-35,2.29,60,0.5
38,8,0,0,0,33,Jn-30,Jn-31,1.14,50,0.548
38,8,0,0,0,34,Jn-30,Jn-40,1.49,50,0.587
38,8,0,0,0,35,Jn-31,Jn-32,1.41,50,0.551
38,8,0,0,0,36,Jn-31,Jn-41,1.18,40,0.639
38,8,0,0,0,37,Jn-32,Koramangala,2.08,50,0.582
38,8,0,0,0,38,Jn-32,Jn-42,1.74,30,0.529
38,8,0,0,0,39,Koramangala,Jn-34,1.17,60,0.469
38,8,0,0,0,40,Koramangala,Jn-43,1.05,50,0.519
38,8,0,0,0,41,Jn-34,Jn-35,1.84,60,0.6
38,8,0,0,0,42,Jn-34,Jn-44,1.37,30,0.565
38,8,0,0,0,43,Jn-35,Jn-45,1.3,30,0.573
38,8,0,0,0,44,Jn-40,Jn-41,1.43,40,0.551
38,8,0,0,0,45,Jn-40,Silk Board,1.94,40,0.612
38,8,0,0,0,46,Jn-41,Jn-42,2.31,60,0.473
38,8,0,0,0,47,Jn-41,Jn-51,1.62,40,0.579
38,8,0,0,0,48,Jn-42,Jn-43,2.21,60,0.509
38,8,0,0,0,49,Jn-42,Jn-52,2.36,30,0.522
38,8,0,0,0,50,Jn-43,Jn-44,1.64,60,0.599
38,8,0,0,0,51,Jn-43,Jn-53,1.46,40,0.499
38,8,0,0,0,52,Jn-44,Jn-45,1.63,30,0.597
38,8,0,0,0,53,Jn-44,Jn-54,1.4,60,0.635
38,8,0,0,0,54,Jn-45,Electronic City,1.48,60,0.605
38,8,0,0,0,55,Silk Board,Jn-51,1.61,40,0.63
38,8,0,0,0,56,Jn-51,Jn-52,2.44,40,0.723
38,8,0,0,0,57,Jn-52,Jn-53,2.07,30,0.569
38,8,0,0,0,58,Jn-53,Jn-54,1.06,30,0.652
38,8,0,0,0,59,Jn-54,Electronic City,1.62,50,0.537
38,9,0,0,0,0,Hebbal,Jn-01,1.56,30,0.531
38,9,0,0,0,1,Hebbal,Jn-10,2.17,30,0.509
38,9,0,0,0,2,Jn-01,Jn-02,1.23,50,0.555
38,9,0,0,0,3,Jn-01,Jn-11,1.5,60,0.524
38,9,0,0,0,4,Jn-02,Jn-03,1.03,40,0.611
38,9,0,0,0,5,Jn-02,Jn-12,2.41,40,0.53
38,9,0,0,0,6,Jn-03,Jn-04,1.28,60,0.587
38,9,0,0,0,7,Jn-03,Jn-13,1.01,30,0.54
38,9,0,0,0,8,Jn-04,KR Puram,1.92,40,0.516
38,9,0,0,0,9,Jn-04,Jn-14,2.46,50,0.567
38,9,0,0,0,10,KR Puram,Jn-15,2.18,50,0.541
38,9,0,0,0,11,Jn-10,Jn-11,2.47,30,0.499
38,9,0,0,0,12,Jn-10,Jn-20,1.91,30,0.598
38,9,0,0,0,13,Jn-11,Jn-12,1.02,30,0.683
38,9,0,0,0,14,Jn-11,Jn-21,2.21,30,0.444
38,9,0,0,0,15,Jn-12,Jn-13,1.35,60,0.53
38,9,0,0,0,16,Jn-12,MG Road,1.18,30,0.644
38,9,0,0,0,17,Jn-13,Jn-14,1.26,30,0.541
38,9,0,0,0,18,Jn-13,Jn-23,1.99,40,0.518
38,9,0,0,0,19,Jn-14,Jn-15,1.31,60,0.51
38,9,0,0,0,20,Jn-14,Jn-24,2.45,40,0.578
38,9,0,0,0,21,Jn-15,Jn-25,1.59,60,0.647
38,9,0,0,0,22,Jn-20,Jn-21,2.38,60,0.661
38,9,0,0,0,23,Jn-20,Jn-30,1.78,40,0.455
38,9,0,0,0,24,Jn-21,MG Road,1.58,40,0.595
38,9,0,0,0,25,Jn-21,Jn-31,1.88,30,0.497
38,9,0,0,0,26,MG Road,Jn-23,1.81,30,0.571
38,9,0,0,0,27,MG Road,Jn-32,1.25,30,0.572
38,9,0,0,0,28,Jn-23,Jn-24,2.16,60,0.498
38,9,0,0,0,29,Jn-23,Koramangala,1.02,50,0.578
38,9,0,0,0,30,Jn-24,Jn-25,2.09,30,0.597
38,9,0,0,0,31,Jn-24,Jn-34,2.39,40,0.483
38,9,0,0,0,32,Jn-25,Jn-35,2.29,60,0.517
38,9,0,0,0,33,Jn-30,Jn-31,1.14,50,0.46
38,9,0,0,0,34,Jn-30,Jn-40,1.49,50,0.543
38,9,0,0,0,35,Jn-31,Jn-32,1.41,50,0.579
38,9,0,0,0,36,Jn-31,Jn-41,1.18,40,0.666
38,9,0,0,0,37,Jn-32,Koramangala,2.08,50,0.555
38,9,0,0,0,38,Jn-32,Jn-42,1.74,30,0.55
38,9,0,0,0,39,Koramangala,Jn-34,1.17,60,0.466
38,9,0,0,0,40,Koramangala,Jn-43,1.05,50,0.547
38,9,0,0,0,41,Jn-34,Jn-35,1.84,60,0.623
38,9,0,0,0,42,Jn-34,Jn-44,1.37,30,0.549
38,9,0,0,0,43,Jn-35,Jn-45,1.3,30,0.429
38,9,0,0,0,44,Jn-40,Jn-41,1.43,40,0.531
38,9,0,0,0,45,Jn-40,Silk Board,1.94,40,0.556
38,9,0,0,0,46,Jn-41,Jn-42,2.31,60,0.534
38,9,0,0,0,47,Jn-41,Jn-51,1.62,40,0.561
38,9,0,0,0,48,Jn-42,Jn-43,2.21,60,0.601
38,9,0,0,0,49,Jn-42,Jn-52,2.36,30,0.452
38,9,0,0,0,50,Jn-43,Jn-44,1.64,60,0.538
38,9,0,0,0,51,Jn-43,Jn-53,1.46,40,0.614
38,9,0,0,0,52,Jn-44,Jn-45,1.63,30,0.573
38,9,0,0,0,53,Jn-44,Jn-54,1.4,60,0.57
38,9,0,0,0,54,Jn-45,Electronic City,1.48,60,0.456
38,9,0,0,0,55,Silk Board,Jn-51,1.61,40,0.614
38,9,0,0,0,56,Jn-51,Jn-52,2.44,40,0.565
38,9,0,0,0,57,Jn-52,Jn-53,2.07,30,0.496
38,9,0,0,0,58,Jn-53,Jn-54,1.06,30,0.639
38,9,0,0,0,59,Jn-54,Electronic City,1.62,50,0.595
38,10,0,0,0,0,Hebbal,Jn-01,1.56,30,0.452
38,10,0,0,0,1,Hebbal,Jn-10,2.17,30,0.466
38,10,0,0,0,2,Jn-01,Jn-02,1.23,50,0.543
38,10,0,0,0,3,Jn-01,Jn-11,1.5,60,0.614
38,10,0,0,0,4,Jn-02,Jn-03,1.03,40,0.573
38,10,0,0,0,5,Jn-02,Jn-12,2.41,40,0.53
38,10,0,0,0,6,Jn-03,Jn-04,1.28,60,0.515
38,10,0,0,0,7,Jn-03,Jn-13,1.01,30,0.527
38,10,0,0,0,8,Jn-04,KR Puram,1.92,40,0.485
38,10,0,0,0,9,Jn-04,Jn-14,2.46,50,0.612
38,10,0,0,0,10,KR Puram,Jn-15,2.18,50,0.582
38,10,0,0,0,11,Jn-10,Jn-11,2.47,30,0.491
38,10,0,0,0,12,Jn-10,Jn-20,1.91,30,0.511
38,10,0,0,0,13,Jn-11,Jn-12,1.02,30,0.531
38,10,0,0,0,14,Jn-11,Jn-21,2.21,30,0.448
38,10,0,0,0,15,Jn-12,Jn-13,1.35,60,0.633
38,10,0,0,0,16,Jn-12,MG Road,1.18,30,0.534
38,10,0,0,0,17,Jn-13,Jn-14,1.26,30,0.482
38,10,0,0,0,18,Jn-13,Jn-23,1.99,40,0.548
38,10,0,0,0,19,Jn-14,Jn-15,1.31,60,0.558
38,10,0,0,0,20,Jn-14,Jn-24,2.45,40,0.495
38,10,0,0,0,21,Jn-15,Jn-25,1.59,60,0.589
38,10,0,0,0,22,Jn-20,Jn-21,2.38,60,0.536
38,10,0,0,0,23,Jn-20,Jn-30,1.78,40,0.479
38,10,0,0,0,24,Jn-21,MG Road,1.58,40,0.537
38,10,0,0,0,25,Jn-21,Jn-31,1.88,30,0.52
38,10,0,0,0,26,MG Road,Jn-23,1.81,30,0.474
38,10,0,0,0,27,MG Road,Jn-32,1.25,30,0.672
38,10,0,0,0,28,Jn-23,Jn-24,2.16,60,0.583
38,10,0,0,0,29,Jn-23,Koramangala,1.02,50,0.557
38,10,0,0,0,30,Jn-24,Jn-25,2.09,30,0.601
38,10,0,0,0,31,Jn-24,Jn-34,2.39,40,0.437
38,10,0,0,0,32,Jn-25,Jn-35,2.29,60,0.539
38,10,0,0,0,33,Jn-30,Jn-31,1.14,50,0.561
38,10,0,0,0,34,Jn-30,Jn-40,1.49,50,0.599
38,10,0,0,0,35,Jn-31,Jn-32,1.41,50,0.558
38,10,0,0,0,36,Jn-31,Jn-41,1.18,40,0.654
38,10,0,0,0,37,Jn-32,Koramangala,2.08,50,0.568
38,10,0,0,0,38,Jn-32,Jn-42,1.74,30,0.592
38,10,0,0,0,39,Koramangala,Jn-34,1.17,60,0.497
38,10,0,0,0,40,Koramangala,Jn-43,1.05,50,0.569
38,10,0,0,0,41,Jn-34,Jn-35,1.84,60,0.639
38,10,0,0,0,42,Jn-34,Jn-44,1.37,30,0.509
38,10,0,0,0,43,Jn-35,Jn-45,1.3,30,0.519
38,10,0,0,0,44,Jn-40,Jn-41,1.43,40,0.564
38,10,0,0,0,45,Jn-40,Silk Board,1.94,40,0.613
38,10,0,0,0,46,Jn-41,Jn-42,2.31,60,0.583
38,10,0,0,0,47,Jn-41,Jn-51,1.62,40,0.541
38,10,0,0,0,48,Jn-42,Jn-43,2.21,60,0.496
38,10,0,0,0,49,Jn-42,Jn-52,2.36,30,0.58
38,10,0,0,0,50,Jn-43,Jn-44,1.64,60,0.531
38,10,0,0,0,51,Jn-43,Jn-53,1.46,40,0.504
38,10,0,0,0,52,Jn-44,Jn-45,1.63,30,0.548
38,10,0,0,0,53,Jn-44,Jn-54,1.4,60,0.586
38,10,0,0,0,54,Jn-45,Electronic City,1.48,60,0.612
38,10,0,0,0,55,Silk Board,Jn-51,1.61,40,0.587
38,10,0,0,0,56,Jn-51,Jn-52,2.44,40,0.491
38,10,0,0,0,57,Jn-52,Jn-53,2.07,30,0.52
38,10,0,0,0,58,Jn-53,Jn-54,1.06,30,0.639
38,10,0,0,0,59,Jn-54,Electronic City,1.62,50,0.545
38,11,0,0,0,0,Hebbal,Jn-01,1.56,30,0.399
38,11,0,0,0,1,Hebbal,Jn-10,2.17,30,0.497
38,11,0,0,0,2,Jn-01,Jn-02,1.23,50,0.532
38,11,0,0,0,3,Jn-01,Jn-11,1.5,60,0.602
38,11,0,0,0,4,Jn-02,Jn-03,1.03,40,0.509
38,11,0,0,0,5,Jn-02,Jn-12,2.41,40,0.513
38,11,0,0,0,6,Jn-03,Jn-04,1.28,60,0.58
38,11,0,0,0,7,Jn-03,Jn-13,1.01,30,0.57
38,11,0,0,0,8,Jn-04,KR Puram,1.92,40,0.5
38,11,0,0,0,9,Jn-04,Jn-14,2.46,50,0.577
38,11,0,0,0,10,KR Puram,Jn-15,2.18,50,0.487
38,11,0,0,0,11,Jn-10,Jn-11,2.47,30,0.482
38,11,0,0,0,12,Jn-10,Jn-20,1.91,30,0.601
38,11,0,0,0,13,Jn-11,Jn-12,1.02,30,0.604
38,11,0,0,0,14,Jn-11,Jn-21,2.21,30,0.514
38,11,0,0,0,15,Jn-12,Jn-13,1.35,60,0.507
38,11,0,0,0,16,Jn-12,MG Road,1.18,30,0.597
38,11,0,0,0,17,Jn-13,Jn-14,1.26,30,0.454
38,11,0,0,0,18,Jn-13,Jn-23,1.99,40,0.539
38,11,0,0,0,19,Jn-14,Jn-15,1.31,60,0.473
38,11,0,0,0,20,Jn-14,Jn-24,2.45,40,0.592
38,11,0,0,0,21,Jn-15,Jn-25,1.59,60,0.651
38,11,0,0,0,22,Jn-20,Jn-21,2.38,60,0.498
38,11,0,0,0,23,Jn-20,Jn-30,1.78,40,0.478
38,11,0,0,0,24,Jn-21,MG Road,1.58,40,0.598
38,11,0,0,0,25,Jn-21,Jn-31,1.88,30,0.491
38,11,0,0,0,26,MG Road,Jn-23,1.81,30,0.521
38,11,0,0,0,27,MG Road,Jn-32,1.25,30,0.687
38,11,0,0,0,28,Jn-23,Jn-24,2.16,60,0.586
38,11,0,0,0,29,Jn-23,Koramangala,1.02,50,0.533
38,11,0,0,0,30,Jn-24,Jn-25,2.09,30,0.647
38,11,0,0,0,31,Jn-24,Jn-34,2.39,40,0.525
38,11,0,0,0,32,Jn-25,Jn-35,2.29,60,0.586
38,11,0,0,0,33,Jn-30,Jn-31,1.14,50,0.501
38,11,0,0,0,34,Jn-30,Jn-40,1.49,50,0.539
38,11,0,0,0,35,Jn-31,Jn-32,1.41,50,0.482
38,11,0,0,0,36,Jn-31,Jn-41,1.18,40,0.556
38,11,0,0,0,37,Jn-32,Koramangala,2.08,50,0.624
38,11,0,0,0,38,Jn-32,Jn-42,1.74,30,0.606
38,11,0,0,0,39,Koramangala,Jn-34,1.17,60,0.526
38,11,0,0,0,40,Koramangala,Jn-43,1.05,50,0.561
38,11,0,0,0,41,Jn-34,Jn-35,1.84,60,0.614
38,11,0,0,0,42,Jn-34,Jn-44,1.37,30,0.533
38,11,0,0,0,43,Jn-35,Jn-45,1.3,30,0.481
38,11,0,0,0,44,Jn-40,Jn-41,1.43,40,0.648
38,11,0,0,0,45,Jn-40,Silk Board,1.94,40,0.608
38,11,0,0,0,46,Jn-41,Jn-42,2.31,60,0.523
38,11,0,0,0,47,Jn-41,Jn-51,1.62,40,0.523
38,11,0,0,0,48,Jn-42,Jn-43,2.21,60,0.515
38,11,0,0,0,49,Jn-42,Jn-52,2.36,30,0.459
38,11,0,0,0,50,Jn-43,Jn-44,1.64,60,0.52
38,11,0,0,0,51,Jn-43,Jn-53,1.46,40,0.491
38,11,0,0,0,52,Jn-44,Jn-45,1.63,30,0.571
38,11,0,0,0,53,Jn-44,Jn-54,1.4,60,0.594
38,11,0,0,0,54,Jn-45,Electronic City,1.48,60,0.563
38,11,0,0,0,55,Silk Board,Jn-51,1.61,40,0.596
38,11,0,0,0,56,Jn-51,Jn-52,2.44,40,0.614
38,11,0,0,0,57,Jn-52,Jn-53,2.07,30,0.456
38,11,0,0,0,58,Jn-53,Jn-54,1.06,30,0.563
38,11,0,0,0,59,Jn-54,Electronic City,1.62,50,0.511
38,12,0,0,0,0,Hebbal,Jn-01,1.56,30,0.268
38,12,0,0,0,1,Hebbal,Jn-10,2.17,30,0.238
38,12,0,0,0,2,Jn-01,Jn-02,1.23,50,0.286
38,12,0,0,0,3,Jn-01,Jn-11,1.5,60,0.339
38,12,0,0,0,4,Jn-02,Jn-03,1.03,40,0.358
38,12,0,0,0,5,Jn-02,Jn-12,2.41,40,0.24
38,12,0,0,0,6,Jn-03,Jn-04,1.28,60,0.331
38,12,0,0,0,7,Jn-03,Jn-13,1.01,30,0.314
38,12,0,0,0,8,Jn-04,KR Puram,1.92,40,0.181
38,12,0,0,0,9,Jn-04,Jn-14,2.46,50,0.35
38,12,0,0,0,10,KR Puram,Jn-15,2.18,50,0.335
38,12,0,0,0,11,Jn-10,Jn-11,2.47,30,0.203
38,12,0,0,0,12,Jn-10,Jn-20,1.91,30,0.32
